Date,Time,Bus,Count,On off,Latitude,Longitude,Route,Stop
11/13/2019,11:18:34,2408,7,on,35.311748505,-80.73311615,Gold,Wallis Hall E/Light Rail
11/13/2019,11:18:52,2411,5,off,35.307079315,-80.725090027,Silver,Lot 5A
11/13/2019,11:18:58,2407,1,off,35.305900574,-80.727607727,Silver,Woodward Hall East
11/13/2019,11:18:58,2411,7,on,35.30714798,-80.725250244,Silver,Lot 5A
11/13/2019,11:19:15,2406,2,off,35.307224274,-80.729614258,Green,Fretwell S
11/13/2019,11:19:17,2406,3,on,35.307243347,-80.729637146,Green,Fretwell S
11/13/2019,11:19:20,2409,4,off,35.310321808,-80.726676941,Silver,Martin Hall
11/13/2019,11:19:21,2402,1,on,35.312858582,-80.743743896,Silver,EPIC N
11/13/2019,11:19:32,2411,1,off,35.306228638,-80.726722717,Silver,East Deck 2
11/13/2019,11:19:44,2401,5,off,35.301261902,-80.735717773,Green,South Village Deck
11/13/2019,11:19:45,2410,5,off,35.30796814,-80.732658386,Silver,Student Union E
11/13/2019,11:19:45,2412,1,off,35.307979584,-80.734634399,Green,Woodward Hall East
11/13/2019,11:19:57,2401,9,on,35.301231384,-80.735679626,Green,South Village Deck
11/13/2019,11:20:01,2410,6,on,35.307964325,-80.732658386,Silver,Student Union E
11/13/2019,11:20:03,2403,3,on,35.3033638,-80.729423523,Gold,Fretwell S
11/13/2019,11:20:26,2409,3,off,35.308761597,-80.72504425,Silver,Lot 6
11/13/2019,11:20:29,2409,1,on,35.308761597,-80.72504425,Silver,Lot 6
11/13/2019,11:20:33,2402,2,on,35.309631348,-80.742630005,Silver,EPIC N
11/13/2019,11:20:47,2403,1,on,35.305370331,-80.72819519,Gold,Cato Hall S
11/13/2019,11:20:49,2403,1,off,35.305347443,-80.72820282,Gold,Cato Hall S
11/13/2019,11:21:01,2410,1,off,35.30796051,-80.732666016,Silver,Student Union E
11/13/2019,11:21:07,2402,4,off,35.310970306,-80.74181366,Silver,EPIC N
11/13/2019,11:21:09,2410,1,on,35.30796051,-80.732666016,Silver,Student Union E
11/13/2019,11:21:12,2401,1,off,35.30223465,-80.732902527,Green,Levine Hall E
11/13/2019,11:21:14,2408,6,off,35.306995392,-80.729476929,Gold,Fretwell S
11/13/2019,11:21:14,2411,4,off,35.307815552,-80.729904175,Silver,East Deck 2
11/13/2019,11:21:16,2411,3,on,35.307815552,-80.729904175,Silver,East Deck 2
11/13/2019,11:21:17,2406,1,on,35.305534363,-80.728302002,Green,Fretwell S
11/13/2019,11:21:21,2406,10,off,35.305530548,-80.728302002,Green,Fretwell S
11/13/2019,11:21:33,2412,2,off,35.308128357,-80.732727051,Green,Student Union E
11/13/2019,11:21:35,2412,2,on,35.308128357,-80.732727051,Green,Student Union E
11/13/2019,11:21:38,2409,3,off,35.307182312,-80.725273132,Silver,Lot 5A
11/13/2019,11:22:20,2409,1,off,35.306362152,-80.726760864,Silver,East Deck 2
11/13/2019,11:22:23,2406,1,off,35.303714752,-80.729507446,Green,Robinson Hall S
11/13/2019,11:22:25,2406,2,on,35.303691864,-80.729515076,Green,Robinson Hall S
11/13/2019,11:22:31,2403,1,on,35.308181763,-80.729347229,Gold,Cato Hall S
11/13/2019,11:22:33,2403,2,off,35.308181763,-80.729347229,Gold,Cato Hall S
11/13/2019,11:22:40,2408,1,off,35.30512619,-80.728233337,Gold,Cato Hall S
11/13/2019,11:22:49,2402,1,off,35.309776306,-80.741844177,Silver,EPIC N
11/13/2019,11:22:51,2402,1,on,35.309864044,-80.741828918,Silver,EPIC N
11/13/2019,11:22:56,2401,1,on,35.30355835,-80.729782104,Green,Robinson Hall N
11/13/2019,11:22:58,2401,1,off,35.30355835,-80.729782104,Green,Robinson Hall N
11/13/2019,11:22:58,2411,17,off,35.308235168,-80.732963562,Silver,East Deck 2
11/13/2019,11:23:04,2407,1,on,35.305900574,-80.727607727,Silver,Woodward Hall East
11/13/2019,11:23:05,2410,3,off,35.308021545,-80.730369568,Silver,Aux Services East
11/13/2019,11:23:18,2411,11,on,35.308246613,-80.733070374,Silver,East Deck 2
11/13/2019,11:23:39,2412,1,off,35.306884766,-80.729446411,Green,Fretwell S
11/13/2019,11:23:45,2403,3,off,35.30815506,-80.732666016,Gold,Cato Hall S
11/13/2019,11:23:47,2403,2,on,35.30815506,-80.732666016,Gold,Cato Hall S
11/13/2019,11:23:59,2409,2,on,35.307590485,-80.729286194,Silver,Fretwell N
11/13/2019,11:24:02,2401,1,off,35.305294037,-80.728500366,Green,Cato Hall N
11/13/2019,11:24:33,2406,2,off,35.30456543,-80.732749939,Green,Reese East
11/13/2019,11:24:44,2408,1,off,35.30197525,-80.732978821,Gold,Levine Hall W
11/13/2019,11:25:26,2409,1,off,35.30803299,-80.732566833,Silver,Student Union W
11/13/2019,11:25:27,2406,3,off,35.304042816,-80.734893799,Green,Cone Deck W
11/13/2019,11:25:29,2410,1,on,35.310295105,-80.726661682,Silver,Martin Hall
11/13/2019,11:25:33,2410,4,off,35.310295105,-80.726638794,Silver,Martin Hall
11/13/2019,11:25:38,2401,1,on,35.30789566,-80.729942322,Green,Fretwell N
11/13/2019,11:25:40,2401,1,off,35.307891846,-80.729980469,Green,Fretwell N
11/13/2019,11:25:53,2412,2,off,35.303897858,-80.730110168,Green,Robinson Hall S
11/13/2019,11:25:58,2411,1,on,35.309234619,-80.741157532,Silver,East Deck 2
11/13/2019,11:26:22,2409,1,on,35.308029175,-80.732597351,Silver,Student Union W
11/13/2019,11:26:37,2410,1,off,35.308830261,-80.725090027,Silver,Lot 6
11/13/2019,11:26:44,2401,1,off,35.309249878,-80.729759216,Green,Fretwell N
11/13/2019,11:26:54,2408,1,on,35.301216125,-80.735588074,Gold,Hunt Hall
11/13/2019,11:27:28,2401,2,on,35.310760498,-80.729476929,Green,Student Health N
11/13/2019,11:27:30,2401,3,off,35.310760498,-80.729476929,Green,Student Health N
11/13/2019,11:27:33,2402,7,on,35.307601929,-80.730384827,Silver,EPIC N
11/13/2019,11:27:35,2407,4,on,35.305900574,-80.727607727,Silver,Woodward Hall East
11/13/2019,11:27:37,2402,6,off,35.307613373,-80.730384827,Silver,EPIC N
11/13/2019,11:27:37,2410,2,off,35.307197571,-80.725196838,Silver,Lot 5A
11/13/2019,11:27:41,2412,1,off,35.304439545,-80.732826233,Green,Reese East
11/13/2019,11:27:49,2403,2,off,35.311988831,-80.733047485,Gold,Cato Hall S
11/13/2019,11:27:55,2403,1,on,35.311992645,-80.733032227,Gold,Cato Hall S
11/13/2019,11:27:59,2406,5,off,35.30103302,-80.735694885,Green,South Village Deck
11/13/2019,11:28:01,2406,5,on,35.30103302,-80.735694885,Green,South Village Deck
11/13/2019,11:28:11,2410,1,off,35.306255341,-80.726669312,Silver,East Deck 2
11/13/2019,11:28:21,2410,4,on,35.306285858,-80.72668457,Silver,East Deck 2
11/13/2019,11:28:30,2409,1,off,35.30739975,-80.739776611,Silver,Athletics Complex W
11/13/2019,11:28:50,2411,12,off,35.311260223,-80.743385315,Silver,East Deck 2
11/13/2019,11:28:59,2402,3,off,35.30997467,-80.7293396,Silver,EPIC N
11/13/2019,11:29:25,2406,1,on,35.302131653,-80.732727051,Green,Levine Hall E
11/13/2019,11:29:26,2409,3,off,35.309249878,-80.741233826,Silver,EPIC S
11/13/2019,11:29:27,2406,1,off,35.302131653,-80.732727051,Green,Levine Hall E
11/13/2019,11:29:52,2411,1,off,35.309455872,-80.744102478,Silver,East Deck 2
11/13/2019,11:30:02,2411,2,off,35.309463501,-80.744110107,Silver,CRI Deck
11/13/2019,11:30:04,2401,2,off,35.313606262,-80.732803345,Green,North Deck
11/13/2019,11:30:05,2402,2,off,35.310401917,-80.726539612,Silver,EPIC N
11/13/2019,11:30:06,2401,3,on,35.313606262,-80.732803345,Green,North Deck
11/13/2019,11:30:07,2402,3,on,35.310401917,-80.726539612,Silver,EPIC N
11/13/2019,11:30:34,2411,1,on,35.309638977,-80.744316101,Silver,CRI Deck
11/13/2019,11:30:37,2403,1,off,35.31193161,-80.733016968,Gold,Cato Hall S
11/13/2019,11:30:50,2412,1,off,35.301437378,-80.73575592,Green,South Village Deck
11/13/2019,11:30:51,2407,3,on,35.305900574,-80.727607727,Silver,Woodward Hall East
11/13/2019,11:31:15,2406,1,off,35.303321838,-80.729469299,Green,Robinson Hall N
11/13/2019,11:31:17,2402,2,off,35.309131622,-80.724998474,Silver,EPIC N
11/13/2019,11:31:23,2410,1,off,35.308174133,-80.732803345,Silver,Student Union W
11/13/2019,11:31:24,2412,1,off,35.30141449,-80.735557556,Green,South Village Deck
11/13/2019,11:31:25,2410,2,on,35.308174133,-80.732803345,Silver,Student Union W
11/13/2019,11:31:43,2407,6,off,35.305900574,-80.727607727,Silver,Woodward Hall East
11/13/2019,11:31:47,2408,1,on,35.304347992,-80.732780457,Gold,Reese East
11/13/2019,11:32:13,2402,1,on,35.306884766,-80.725341797,Silver,EPIC N
11/13/2019,11:32:27,2406,1,on,35.305210114,-80.728286743,Green,Cato Hall N
11/13/2019,11:32:29,2406,2,off,35.305210114,-80.728286743,Green,Cato Hall N
11/13/2019,11:32:32,2411,5,on,35.312496185,-80.741981506,Silver,Duke Centennial Hall East
11/13/2019,11:33:32,2401,1,off,35.311862946,-80.733161926,Green,North Deck
11/13/2019,11:33:44,2409,1,off,35.30953598,-80.744178772,Silver,CRI Deck
11/13/2019,11:33:46,2401,6,on,35.311927795,-80.73324585,Green,North Deck
11/13/2019,11:33:48,2411,1,on,35.311084747,-80.741508484,Silver,Grigg Hall E
11/13/2019,11:33:51,2407,1,on,35.310813904,-80.729293823,Silver,Woodward Hall East
11/13/2019,11:33:52,2409,1,on,35.30953598,-80.744178772,Silver,CRI Deck
11/13/2019,11:33:55,2407,1,off,35.310939789,-80.729316711,Silver,Woodward Hall East
11/13/2019,11:34:11,2403,1,on,35.305278778,-80.728279114,Gold,Cato Hall S
11/13/2019,11:34:30,2411,1,on,35.310043335,-80.742034912,Silver,EPIC N
11/13/2019,11:34:31,2402,3,off,35.308208466,-80.729248047,Silver,EPIC N
11/13/2019,11:34:57,2406,1,on,35.30783844,-80.729423523,Green,Fretwell N
11/13/2019,11:35:01,2403,1,on,35.303356171,-80.729812622,Gold,Robinson Hall S
11/13/2019,11:35:26,2409,1,on,35.30954361,-80.744194031,Silver,CRI Deck
11/13/2019,11:35:29,2410,2,off,35.309604645,-80.741462708,Silver,EPIC S
11/13/2019,11:35:38,2401,2,on,35.310268402,-80.736373901,Green,Belk Hall S
11/13/2019,11:35:43,2402,1,off,35.307601929,-80.732681274,Silver,EPIC N
11/13/2019,11:35:45,2402,1,on,35.307476044,-80.732749939,Silver,EPIC N
11/13/2019,11:35:55,2407,1,off,35.308868408,-80.725082397,Silver,Woodward Hall East
11/13/2019,11:35:57,2407,3,on,35.308868408,-80.725082397,Silver,Woodward Hall East
11/13/2019,11:36:11,2403,1,on,35.302089691,-80.733169556,Gold,Levine Hall W
11/13/2019,11:36:13,2410,1,off,35.310791016,-80.741340637,Silver,Grigg Hall W
11/13/2019,11:36:49,2406,1,off,35.310760498,-80.729316711,Green,Student Health N
11/13/2019,11:37:06,2401,2,off,35.307964325,-80.734634399,Green,Woodward Hall East
11/13/2019,11:37:08,2401,3,on,35.307971954,-80.73462677,Green,Woodward Hall East
11/13/2019,11:37:09,2403,1,on,35.30134964,-80.735671997,Gold,Hunt Hall
11/13/2019,11:37:09,2407,1,on,35.307243347,-80.725250244,Silver,Woodward Hall East
11/13/2019,11:37:09,2410,2,off,35.312705994,-80.740859985,Silver,Motor Sports
11/13/2019,11:37:11,2403,3,off,35.30134964,-80.735671997,Gold,Hunt Hall
11/13/2019,11:37:18,2409,1,on,35.312446594,-80.741844177,Silver,Duke Centennial Hall East
11/13/2019,11:37:39,2411,1,off,35.307834625,-80.734596252,Silver,Woodward Hall East
11/13/2019,11:37:41,2402,2,on,35.309635162,-80.732948303,Silver,Student Union W
11/13/2019,11:37:57,2408,1,off,35.308139801,-80.732444763,Gold,Student Union W
11/13/2019,11:38:28,2401,1,on,35.308063507,-80.732635498,Green,Student Union E
11/13/2019,11:38:31,2408,6,on,35.30814743,-80.732437134,Gold,Student Union W
11/13/2019,11:38:32,2401,7,off,35.308063507,-80.732643127,Green,Student Union E
11/13/2019,11:38:34,2401,4,on,35.308063507,-80.732643127,Green,Student Union E
11/13/2019,11:38:51,2407,1,off,35.307495117,-80.729309082,Silver,Woodward Hall East
11/13/2019,11:38:59,2406,1,off,35.313247681,-80.731880188,Green,North Deck
11/13/2019,11:39:01,2411,2,off,35.308074951,-80.732772827,Silver,Student Union E
11/13/2019,11:39:04,2409,4,on,35.310958862,-80.741462708,Silver,Grigg Hall E
11/13/2019,11:39:07,2410,1,off,35.309360504,-80.744216919,Silver,CRI Deck
11/13/2019,11:39:07,2411,6,on,35.308074951,-80.732772827,Silver,Student Union E
11/13/2019,11:39:09,2410,1,on,35.309360504,-80.744216919,Silver,CRI Deck
11/13/2019,11:39:54,2412,3,on,35.303466797,-80.728942871,Green,Robinson Hall S
11/13/2019,11:39:56,2401,2,off,35.308094025,-80.730453491,Green,Aux Services East
11/13/2019,11:40:01,2407,3,off,35.308086395,-80.732681274,Silver,Student Union E
11/13/2019,11:40:09,2411,3,off,35.308074951,-80.730560303,Silver,Aux Services East
11/13/2019,11:40:15,2411,1,on,35.308074951,-80.730560303,Silver,Aux Services East
11/13/2019,11:40:17,2407,2,on,35.308086395,-80.732681274,Silver,Student Union E
11/13/2019,11:40:25,2403,1,off,35.304302216,-80.734992981,Gold,Cone Deck East
11/13/2019,11:41:02,2412,2,off,35.305187225,-80.728111267,Green,Robinson Hall S
11/13/2019,11:41:11,2403,1,on,35.304382324,-80.732749939,Gold,Reese East
11/13/2019,11:41:12,2401,1,on,35.306972504,-80.729530334,Green,Fretwell S
11/13/2019,11:41:13,2403,1,off,35.304382324,-80.732749939,Gold,Reese East
11/13/2019,11:41:14,2401,4,off,35.306972504,-80.729530334,Green,Fretwell S
11/13/2019,11:41:35,2408,3,on,35.309387207,-80.736373901,Gold,Union Deck/Belk N
11/13/2019,11:41:39,2411,1,off,35.310714722,-80.729324341,Silver,Student Health N
11/13/2019,11:42:09,2407,1,on,35.308101654,-80.732673645,Silver,Student Union E
11/13/2019,11:42:19,2410,1,on,35.311653137,-80.742530823,Silver,PORTAL East
11/13/2019,11:42:22,2409,3,on,35.308013916,-80.734809875,Silver,Woodward Hall East
11/13/2019,11:42:41,2411,5,off,35.310276031,-80.726539612,Silver,Martin Hall
11/13/2019,11:42:43,2411,4,on,35.310268402,-80.726539612,Silver,Martin Hall
11/13/2019,11:42:54,2412,2,on,35.307453156,-80.7293396,Green,Robinson Hall S
11/13/2019,11:42:56,2412,4,off,35.307453156,-80.7293396,Green,Robinson Hall S
11/13/2019,11:43:09,2410,3,on,35.312335968,-80.741760254,Silver,Duke Centennial Hall East
11/13/2019,11:43:10,2401,2,off,35.30506134,-80.728370667,Green,Cato Hall S
11/13/2019,11:43:13,2406,4,on,35.310256958,-80.736175537,Green,Belk Hall S
11/13/2019,11:43:27,2408,2,off,35.311725616,-80.733070374,Gold,Wallis Hall E/Light Rail
11/13/2019,11:43:29,2408,6,on,35.311725616,-80.733070374,Gold,Wallis Hall E/Light Rail
11/13/2019,11:43:35,2411,1,off,35.308803558,-80.725067139,Silver,Lot 6
11/13/2019,11:43:36,2409,3,on,35.308101654,-80.732711792,Silver,Student Union E
11/13/2019,11:43:38,2409,5,off,35.308101654,-80.732711792,Silver,Student Union E
11/13/2019,11:43:45,2402,2,off,35.310523987,-80.743103027,Silver,Portal W
11/13/2019,11:44:12,2401,1,off,35.303462982,-80.72958374,Green,Robinson Hall S
11/13/2019,11:44:30,2412,3,on,35.310657501,-80.729324341,Green,Robinson Hall S
11/13/2019,11:44:35,2410,1,on,35.311019897,-80.741584778,Silver,Grigg Hall E
11/13/2019,11:44:39,2411,3,on,35.307151794,-80.725212097,Silver,Lot 5A
11/13/2019,11:44:41,2411,1,off,35.307151794,-80.725212097,Silver,Lot 5A
11/13/2019,11:45:01,2402,1,off,35.310207367,-80.744033813,Silver,CRI Deck
11/13/2019,11:45:09,2410,1,on,35.309902191,-80.74193573,Silver,EPIC N
11/13/2019,11:45:13,2411,1,off,35.306354523,-80.726776123,Silver,East Deck 2
11/13/2019,11:45:17,2402,11,on,35.310596466,-80.744026184,Silver,CRI Deck
11/13/2019,11:45:17,2406,2,off,35.307952881,-80.734786987,Green,Woodward Hall East
11/13/2019,11:45:33,2407,3,off,35.309337616,-80.74130249,Silver,Student Union E
11/13/2019,11:46:11,2409,2,on,35.310676575,-80.729263306,Silver,Student Health N
11/13/2019,11:46:13,2403,2,off,35.308151245,-80.732635498,Gold,Student Union W
11/13/2019,11:46:20,2401,1,on,35.304325104,-80.732536316,Green,Reese East
11/13/2019,11:46:24,2412,1,off,35.314056396,-80.732276917,Green,Robinson Hall S
11/13/2019,11:46:25,2408,2,on,35.311775208,-80.733093262,Gold,Wallis Hall E/Light Rail
11/13/2019,11:46:26,2401,5,off,35.304286957,-80.732498169,Green,Reese East
11/13/2019,11:46:26,2412,2,on,35.314109802,-80.732254028,Green,Robinson Hall S
11/13/2019,11:46:39,2411,3,off,35.30765152,-80.729293823,Silver,Fretwell N
11/13/2019,11:46:40,2406,1,off,35.308082581,-80.732704163,Green,Student Union E
11/13/2019,11:46:41,2411,3,on,35.30765152,-80.729293823,Silver,Fretwell N
11/13/2019,11:46:55,2402,2,on,35.311904907,-80.744018555,Silver,CRI Deck
11/13/2019,11:47:18,2406,11,on,35.308086395,-80.732696533,Green,Student Union E
11/13/2019,11:47:27,2403,3,on,35.308128357,-80.732688904,Gold,Student Union W
11/13/2019,11:47:27,2409,5,off,35.310272217,-80.726745605,Silver,Martin Hall
11/13/2019,11:47:33,2409,6,on,35.310272217,-80.726745605,Silver,Martin Hall
11/13/2019,11:47:37,2408,1,off,35.311603546,-80.730476379,Gold,Student Health E
11/13/2019,11:47:38,2412,1,on,35.313301086,-80.731933594,Green,Robinson Hall S
11/13/2019,11:47:39,2408,1,on,35.311603546,-80.730476379,Gold,Student Health E
11/13/2019,11:47:54,2406,1,off,35.308086395,-80.732696533,Green,Student Union E
11/13/2019,11:48:05,2407,1,off,35.311218262,-80.742935181,Silver,Student Union E
11/13/2019,11:48:09,2411,3,off,35.308116913,-80.732475281,Silver,Student Union W
11/13/2019,11:48:28,2410,1,off,35.307941437,-80.735023499,Silver,Woodward Hall East
11/13/2019,11:48:43,2411,8,on,35.308128357,-80.732650757,Silver,Student Union W
11/13/2019,11:49:00,2412,2,on,35.311916351,-80.733650208,Green,Robinson Hall S
11/13/2019,11:49:11,2409,5,on,35.308792114,-80.725135803,Silver,Lot 6
11/13/2019,11:49:13,2402,3,on,35.309734344,-80.744140625,Silver,CRI Deck
11/13/2019,11:49:13,2407,1,off,35.309398651,-80.744102478,Silver,Student Union E
11/13/2019,11:49:15,2407,2,on,35.309398651,-80.744102478,Silver,Student Union E
11/13/2019,11:49:17,2408,1,on,35.309043884,-80.729400635,Gold,Hickory Hall South
11/13/2019,11:49:23,2402,10,off,35.309734344,-80.744140625,Silver,CRI Deck
11/13/2019,11:49:30,2406,3,off,35.308063507,-80.73034668,Green,Aux Services East
11/13/2019,11:49:36,2410,5,off,35.308059692,-80.732635498,Silver,Student Union E
11/13/2019,11:49:42,2410,8,on,35.308059692,-80.732635498,Silver,Student Union E
11/13/2019,11:49:59,2403,1,on,35.309490204,-80.736373901,Gold,Union Deck/Belk N
11/13/2019,11:50:15,2408,9,off,35.306987762,-80.729492188,Gold,Fretwell S
11/13/2019,11:50:19,2409,1,on,35.307193756,-80.725341797,Silver,Lot 5A
11/13/2019,11:50:44,2412,3,on,35.309928894,-80.736206055,Green,Robinson Hall S
11/13/2019,11:50:50,2406,5,off,35.306877136,-80.72958374,Green,Fretwell S
11/13/2019,11:50:54,2401,1,off,35.301128387,-80.735061646,Green,South Village Deck
11/13/2019,11:50:57,2402,2,on,35.309642792,-80.742195129,Silver,CRI Deck
11/13/2019,11:51:06,2401,10,on,35.301136017,-80.735023499,Green,South Village Deck
11/13/2019,11:51:21,2411,9,off,35.309341431,-80.741325378,Silver,EPIC S
11/13/2019,11:51:26,2410,2,on,35.308074951,-80.732521057,Silver,Student Union E
11/13/2019,11:51:43,2403,1,on,35.311725616,-80.732887268,Gold,Wallis Hall E/Light Rail
11/13/2019,11:51:47,2408,1,on,35.305103302,-80.728248596,Gold,Cato Hall S
11/13/2019,11:51:59,2411,2,off,35.310939789,-80.741493225,Silver,Grigg Hall W
11/13/2019,11:52:14,2412,1,on,35.307956696,-80.7342453,Green,Robinson Hall S
11/13/2019,11:52:16,2412,2,off,35.307956696,-80.7342453,Green,Robinson Hall S
11/13/2019,11:52:33,2407,2,on,35.311664581,-80.742408752,Silver,Student Union E
11/13/2019,11:52:39,2409,1,off,35.307563782,-80.729316711,Silver,Fretwell N
11/13/2019,11:52:49,2409,2,on,35.307605743,-80.729377747,Silver,Fretwell N
11/13/2019,11:52:59,2411,1,off,35.312820435,-80.740982056,Silver,Motor Sports
11/13/2019,11:53:07,2408,3,off,35.303482056,-80.72946167,Gold,Robinson Hall S
11/13/2019,11:53:12,2401,2,on,35.302108765,-80.732833862,Green,Levine Hall E
11/13/2019,11:53:20,2410,1,on,35.308036804,-80.730484009,Silver,Aux Services East
11/13/2019,11:53:36,2406,1,off,35.303474426,-80.729454041,Green,Robinson Hall S
11/13/2019,11:53:36,2412,6,off,35.308113098,-80.732528687,Green,Robinson Hall S
11/13/2019,11:53:40,2402,1,on,35.30796051,-80.734519958,Silver,CRI Deck
11/13/2019,11:53:46,2412,2,on,35.308120728,-80.732444763,Green,Robinson Hall S
11/13/2019,11:53:50,2412,2,on,35.308124542,-80.732376099,Green,Robinson Hall S
11/13/2019,11:54:15,2409,8,off,35.308158875,-80.732681274,Silver,Student Union W
11/13/2019,11:54:27,2409,12,on,35.308139801,-80.732727051,Silver,Student Union W
11/13/2019,11:54:31,2408,3,off,35.301933289,-80.733016968,Gold,Levine Hall W
11/13/2019,11:54:40,2402,6,off,35.308071136,-80.732719421,Silver,CRI Deck
11/13/2019,11:54:46,2401,7,on,35.303356171,-80.728942871,Green,Robinson Hall N
11/13/2019,11:54:56,2410,4,off,35.311012268,-80.729644775,Silver,Student Health N
11/13/2019,11:55:03,2411,1,on,35.309436798,-80.744010925,Silver,CRI Deck
11/13/2019,11:55:06,2412,1,off,35.308071136,-80.730583191,Green,Robinson Hall S
11/13/2019,11:55:10,2406,3,off,35.304332733,-80.732666016,Green,Reese East
11/13/2019,11:55:21,2407,14,on,35.309871674,-80.741851807,Silver,Student Union E
11/13/2019,11:55:50,2402,2,on,35.308036804,-80.73034668,Silver,CRI Deck
11/13/2019,11:55:50,2410,6,off,35.310279846,-80.726898193,Silver,Martin Hall
11/13/2019,11:55:52,2402,2,off,35.308036804,-80.73034668,Silver,CRI Deck
11/13/2019,11:55:54,2401,3,off,35.305408478,-80.728347778,Green,Cato Hall N
11/13/2019,11:56:06,2403,1,on,35.309043884,-80.7293396,Gold,Hickory Hall South
11/13/2019,11:56:11,2408,3,off,35.301242828,-80.735557556,Gold,Hunt Hall
