,Date,Time,Bus,Count,On off,Latitude,Longitude,Route,Stop,CorrectStop,CorrectStop
299,11/13/2019,7:53:03,2409,1,on,35.30936,-80.74407,Silver,CRI Deck,,
300,11/13/2019,7:53:18,2408,3,off,35.305,-80.72818,Gold,Cato Hall N,,
301,11/13/2019,7:53:20,2401,2,on,35.31352,-80.73183,Green,North Deck,,
302,11/13/2019,7:53:33,2407,1,on,35.30992,-80.74185,Silver,EPIC N,,
303,11/13/2019,7:53:48,2412,2,off,35.30513,-80.72826,Green,Cato Hall S,,
304,11/13/2019,7:53:51,2406,4,off,35.30513,-80.72823,Green,Cato Hall N,,
305,11/13/2019,7:54:29,2402,5,on,35.31029,-80.72668,Silver,Martin Hall,,
306,11/13/2019,7:55:12,2412,2,off,35.30352,-80.72954,Green,Robinson Hall S,,
307,11/13/2019,7:55:23,2403,6,off,35.30703,-80.72952,Gold,Fretwell S,,
308,11/13/2019,7:55:39,2410,5,off,35.31089,-80.7415,Silver,CRI Deck,,
309,11/13/2019,7:55:45,2402,12,on,35.3088,-80.72507,Silver,Lot 6,,
310,11/13/2019,7:55:45,2406,3,off,35.30755,-80.7293,Green,Fretwell N,,
311,11/13/2019,7:55:58,2401,1,off,35.312,-80.73344,Green,Wallis Hall W/Light Rail,,
312,11/13/2019,7:56:01,2409,1,on,35.31166,-80.74244,Silver,PORTAL East,,
313,11/13/2019,7:56:04,2401,2,on,35.312,-80.73344,Green,Wallis Hall W/Light Rail,,
314,11/13/2019,7:56:37,2409,3,on,35.31236,-80.74174,Silver,Duke Centennial Hall East,,
315,11/13/2019,7:56:45,2407,1,on,35.30832,-80.73281,Silver,Student Union E,,
316,11/13/2019,7:56:45,2410,1,off,35.313,-80.74113,Silver,CRI Deck,,
317,11/13/2019,7:56:46,2412,2,off,35.30443,-80.73273,Green,Reese East,,
318,11/13/2019,7:56:47,2407,6,off,35.30832,-80.73281,Silver,Student Union E,,
319,11/13/2019,7:57:10,2408,6,off,35.30819,-80.73267,Gold,Student Union W,,
320,11/13/2019,7:57:17,2402,8,on,35.30722,-80.72523,Silver,Lot 5A,,
321,11/13/2019,7:57:27,2403,2,off,35.30514,-80.72834,Gold,Cato Hall S,,
322,11/13/2019,7:57:30,2401,4,on,35.31026,-80.73615,Green,Belk Hall S,,
323,11/13/2019,7:57:59,2407,6,off,35.30814,-80.73045,Silver,Aux Services East,,
324,11/13/2019,7:58:23,2409,2,on,35.30989,-80.74184,Silver,EPIC N,,
325,11/13/2019,7:58:50,2401,1,off,35.30795,-80.73477,Green,Woodward Hall East,,
326,11/13/2019,7:59:13,2402,1,on,35.30766,-80.72937,Silver,Fretwell N,,
327,11/13/2019,7:59:17,2410,1,off,35.30944,-80.74403,Silver,PORTAL East,,
328,11/13/2019,7:59:21,2406,1,on,35.31065,-80.72925,Green,Student Health N,,
329,11/13/2019,7:59:29,2402,8,off,35.30767,-80.72937,Silver,Fretwell N,,
330,11/13/2019,7:59:44,2401,2,off,35.30804,-80.73277,Green,Student Union E,,
331,11/13/2019,7:59:46,2401,2,on,35.30804,-80.73277,Green,Student Union E,,
332,11/13/2019,8:00:20,2412,5,on,35.30114,-80.73566,Green,South Village Deck,,
333,11/13/2019,8:00:27,2410,1,on,35.30944,-80.74403,Silver,PORTAL East,,
334,11/13/2019,8:01:07,2402,1,on,35.30819,-80.73266,Silver,Student Union W,,
335,11/13/2019,8:01:13,2402,13,off,35.30819,-80.73266,Silver,Student Union W,,
336,11/13/2019,8:01:29,2407,1,on,35.31072,-80.72932,Silver,Student Health N,,
337,11/13/2019,8:01:49,2410,1,on,35.30946,-80.74404,Silver,CRI Deck,,
338,11/13/2019,8:01:51,2403,1,off,35.30127,-80.73569,Gold,Hunt Hall,,
339,11/13/2019,8:01:56,2409,2,off,35.3082,-80.73268,Silver,Student Union E,,
340,11/13/2019,8:02:16,2401,7,off,35.30705,-80.72955,Green,Fretwell S,,
341,11/13/2019,8:02:38,2408,1,on,35.30944,-80.7364,Gold,Union Deck/Belk N,,
342,11/13/2019,8:03:01,2407,5,on,35.31032,-80.72668,Silver,Martin Hall,,
343,11/13/2019,8:03:15,2409,4,off,35.30806,-80.73036,Silver,Aux Services East,,
344,11/13/2019,8:03:21,2410,1,off,35.31241,-80.74174,Silver,CRI Deck,,
345,11/13/2019,8:03:49,2412,4,off,35.30516,-80.72826,Green,Cato Hall N,,
346,11/13/2019,8:04:17,2407,8,on,35.30883,-80.72509,Silver,Lot 6,,
347,11/13/2019,8:04:21,2402,3,off,35.30966,-80.74145,Silver,EPIC S,,
348,11/13/2019,8:04:49,2406,3,on,35.31194,-80.73345,Green,Wallis Hall W/Light Rail,,
349,11/13/2019,8:04:58,2408,5,on,35.31186,-80.73309,Gold,Wallis Hall E/Light Rail,,
350,11/13/2019,8:05:07,2412,1,off,35.30757,-80.72934,Green,Fretwell N,,
351,11/13/2019,8:05:15,2402,1,off,35.31089,-80.74153,Silver,Grigg Hall W,,
352,11/13/2019,8:05:39,2407,8,on,35.30724,-80.72527,Silver,Lot 5A,,
353,11/13/2019,8:06:11,2402,1,off,35.31287,-80.74097,Silver,Motor Sports,,
354,11/13/2019,8:06:20,2406,1,on,35.31031,-80.73608,Green,Belk Hall S,,
355,11/13/2019,8:06:20,2408,2,on,35.31163,-80.73051,Gold,Student Health E,,
356,11/13/2019,8:06:23,2407,1,off,35.30635,-80.72678,Silver,East Deck 2,,
357,11/13/2019,8:07:29,2409,5,on,35.31033,-80.72668,Silver,Martin Hall,,
358,11/13/2019,8:07:43,2407,5,off,35.30754,-80.72936,Silver,Fretwell N,,
359,11/13/2019,8:07:49,2407,2,on,35.30757,-80.72936,Silver,Fretwell N,,
360,11/13/2019,8:07:54,2406,4,off,35.30803,-80.73479,Green,Woodward Hall East,,
361,11/13/2019,8:08:09,2402,1,off,35.3094,-80.74409,Silver,CRI Deck,,
362,11/13/2019,8:08:11,2408,6,off,35.30701,-80.72954,Gold,Fretwell S,,
363,11/13/2019,8:08:12,2412,2,on,35.31356,-80.73187,Green,North Deck,,
364,11/13/2019,8:08:17,2402,4,on,35.3094,-80.74409,Silver,CRI Deck,,
365,11/13/2019,8:08:27,2409,1,on,35.30876,-80.72507,Silver,Lot 6,,
366,11/13/2019,8:09:00,2406,1,off,35.30823,-80.73281,Green,Student Union E,,
367,11/13/2019,8:09:23,2407,14,off,35.30815,-80.73269,Silver,Student Union W,,
368,11/13/2019,8:10:05,2408,1,on,35.30507,-80.7283,Gold,Cato Hall S,,
369,11/13/2019,8:10:17,2402,1,on,35.31161,-80.74245,Silver,PORTAL East,,
370,11/13/2019,8:10:26,2406,1,off,35.30704,-80.72948,Green,Fretwell S,,
371,11/13/2019,8:10:55,2401,5,on,35.30109,-80.73573,Green,South Village Deck,,
372,11/13/2019,8:11:00,2410,2,on,35.3104,-80.72675,Silver,CRI Deck,,
373,11/13/2019,8:11:17,2402,7,on,35.31246,-80.74174,Silver,Duke Centennial Hall East,,
374,11/13/2019,8:12:11,2401,2,on,35.30207,-80.73274,Green,Levine Hall E,,
375,11/13/2019,8:12:17,2408,1,off,35.30193,-80.73307,Gold,Levine Hall W,,
376,11/13/2019,8:12:18,2412,9,on,35.31196,-80.73348,Green,Wallis Hall W/Light Rail,,
377,11/13/2019,8:12:38,2410,1,on,35.30721,-80.72528,Silver,CRI Deck,,
378,11/13/2019,8:12:39,2409,5,off,35.3081,-80.73264,Silver,Student Union W,,
379,11/13/2019,8:12:49,2402,1,on,35.30992,-80.74187,Silver,EPIC N,,
380,11/13/2019,8:13:37,2401,2,on,35.30334,-80.72945,Green,Robinson Hall N,,
381,11/13/2019,8:13:43,2401,1,off,35.30334,-80.72945,Green,Robinson Hall N,,
382,11/13/2019,8:13:56,2412,1,on,35.31022,-80.73615,Green,Belk Hall S,,
383,11/13/2019,8:14:10,2406,1,off,35.30465,-80.7327,Green,Reese East,,
384,11/13/2019,8:14:27,2410,2,off,35.30756,-80.72933,Silver,CRI Deck,,
385,11/13/2019,8:14:34,2407,1,on,35.31111,-80.7431,Silver,Portal W,,
386,11/13/2019,8:14:36,2407,3,off,35.31111,-80.7431,Silver,Portal W,,
387,11/13/2019,8:14:52,2403,1,on,35.30126,-80.73573,Gold,Hunt Hall,,
388,11/13/2019,8:15:13,2408,2,off,35.30124,-80.73553,Gold,Hunt Hall,,
389,11/13/2019,8:15:25,2402,6,off,35.30819,-80.73277,Silver,Student Union E,,
390,11/13/2019,8:15:48,2407,1,off,35.30941,-80.74409,Silver,CRI Deck,,
391,11/13/2019,8:15:50,2406,1,on,35.30266,-80.73779,Green,Alumni Way E,,
392,11/13/2019,8:15:50,2407,2,on,35.30941,-80.74409,Silver,CRI Deck,,
393,11/13/2019,8:15:57,2409,1,off,35.30945,-80.74131,Silver,EPIC S,,
394,11/13/2019,8:16:08,2410,1,on,35.30813,-80.73271,Silver,CRI Deck,,
395,11/13/2019,8:16:19,2401,4,off,35.30754,-80.72932,Green,Fretwell N,,
396,11/13/2019,8:16:23,2402,7,off,35.30809,-80.7304,Silver,Aux Services East,,
397,11/13/2019,8:16:34,2412,4,off,35.30807,-80.7327,Green,Student Union E,,
398,11/13/2019,8:16:36,2412,1,on,35.30807,-80.7327,Green,Student Union E,,
399,11/13/2019,8:16:40,2406,1,on,35.30135,-80.73573,Green,South Village Deck,,
400,11/13/2019,8:17:03,2408,1,off,35.30124,-80.7357,Gold,Hunt Hall,,
401,11/13/2019,8:17:38,2407,1,on,35.30963,-80.74426,Silver,CRI Deck,,
402,11/13/2019,8:18:03,2401,1,on,35.31081,-80.72929,Green,Student Health N,,
403,11/13/2019,8:18:04,2412,1,off,35.30806,-80.73058,Green,Aux Services East,,
404,11/13/2019,8:18:50,2410,2,off,35.30935,-80.74133,Silver,CRI Deck,,
405,11/13/2019,8:19:20,2407,1,off,35.31243,-80.74178,Silver,Duke Centennial Hall East,,
406,11/13/2019,8:19:22,2407,3,on,35.31243,-80.74178,Silver,Duke Centennial Hall East,,
407,11/13/2019,8:19:25,2402,1,on,35.30809,-80.7304,Silver,Aux Services East,,
408,11/13/2019,8:19:36,2412,6,off,35.30699,-80.72951,Green,Fretwell S,,
409,11/13/2019,8:19:54,2406,1,on,35.30215,-80.73273,Green,Levine Hall E,,
410,11/13/2019,8:20:00,2403,2,on,35.30337,-80.72945,Gold,Robinson Hall N,,
411,11/13/2019,8:20:11,2401,2,on,35.31358,-80.73188,Green,North Deck,,
412,11/13/2019,8:20:55,2402,2,on,35.31083,-80.72924,Silver,Student Health N,,
413,11/13/2019,8:20:56,2407,2,on,35.31102,-80.74149,Silver,Grigg Hall E,,
414,11/13/2019,8:21:49,2412,1,off,35.30348,-80.72953,Green,Robinson Hall S,,
415,11/13/2019,8:21:50,2406,1,on,35.30515,-80.72823,Green,Cato Hall N,,
416,11/13/2019,8:22:04,2403,1,off,35.30754,-80.72934,Gold,Fretwell N,,
417,11/13/2019,8:22:15,2402,7,on,35.3103,-80.7267,Silver,Martin Hall,,
418,11/13/2019,8:22:21,2401,1,off,35.312,-80.73341,Green,Wallis Hall W/Light Rail,,
419,11/13/2019,8:22:46,2409,1,on,35.31172,-80.7425,Silver,PORTAL East,,
420,11/13/2019,8:23:12,2406,2,off,35.30755,-80.72928,Green,Fretwell N,,
421,11/13/2019,8:23:12,2407,4,off,35.30808,-80.73476,Silver,Woodward Hall East,,
422,11/13/2019,8:23:19,2402,8,on,35.30879,-80.72508,Silver,Lot 6,,
423,11/13/2019,8:23:22,2409,1,on,35.3124,-80.74179,Silver,Duke Centennial Hall East,,
424,11/13/2019,8:23:27,2401,11,on,35.312,-80.73341,Green,Wallis Hall W/Light Rail,,
425,11/13/2019,8:24:02,2407,1,off,35.30817,-80.73273,Silver,Student Union E,,
426,11/13/2019,8:24:23,2402,7,on,35.30721,-80.72525,Silver,Lot 5A,,
427,11/13/2019,8:24:49,2401,2,on,35.31023,-80.73615,Green,Belk Hall S,,
428,11/13/2019,8:24:56,2407,3,off,35.30807,-80.73042,Silver,Aux Services East,,
429,11/13/2019,8:25:03,2402,1,off,35.30635,-80.7268,Silver,East Deck 2,,
430,11/13/2019,8:25:16,2403,1,off,35.30937,-80.73641,Gold,Union Deck/Belk N,,
431,11/13/2019,8:25:17,2402,1,on,35.30636,-80.72681,Silver,East Deck 2,,
432,11/13/2019,8:26:09,2412,1,off,35.30123,-80.73567,Green,South Village Deck,,
433,11/13/2019,8:26:11,2401,1,off,35.30796,-80.73479,Green,Woodward Hall East,,
434,11/13/2019,8:26:11,2412,3,on,35.30123,-80.73567,Green,South Village Deck,,
435,11/13/2019,8:26:30,2410,1,on,35.30944,-80.74406,Silver,PORTAL East,,
436,11/13/2019,8:26:33,2402,2,off,35.30758,-80.72932,Silver,Fretwell N,,
437,11/13/2019,8:26:39,2402,2,on,35.30758,-80.72932,Silver,Fretwell N,,
438,11/13/2019,8:27:14,2403,3,on,35.31185,-80.73315,Gold,Wallis Hall E/Light Rail,,
439,11/13/2019,8:27:17,2412,2,on,35.30122,-80.73567,Green,South Village Deck,,
440,11/13/2019,8:27:19,2401,12,off,35.30806,-80.73275,Green,Student Union E,,
441,11/13/2019,8:27:38,2409,1,off,35.30814,-80.73293,Silver,Student Union E,,
442,11/13/2019,8:28:11,2402,5,on,35.30816,-80.73265,Silver,Student Union W,,
443,11/13/2019,8:28:19,2402,17,off,35.30816,-80.73265,Silver,Student Union W,,
444,11/13/2019,8:28:26,2406,3,on,35.31364,-80.73199,Green,North Deck,,
445,11/13/2019,8:28:29,2412,1,on,35.30219,-80.73275,Green,Levine Hall E,,
446,11/13/2019,8:29:04,2407,5,on,35.31037,-80.72668,Silver,Martin Hall,,
447,11/13/2019,8:29:19,2410,3,on,35.31233,-80.74174,Silver,Duke Centennial Hall East,,
448,11/13/2019,8:29:20,2409,1,off,35.30804,-80.73038,Silver,Aux Services East,,
449,11/13/2019,8:29:42,2403,1,on,35.30692,-80.72946,Gold,Fretwell S,,
450,11/13/2019,8:29:42,2403,2,off,35.30692,-80.72946,Gold,Fretwell S,,
451,11/13/2019,8:29:53,2412,1,on,35.30341,-80.72945,Green,Robinson Hall N,,
452,11/13/2019,8:30:09,2401,1,off,35.30803,-80.73053,Green,Aux Services East,,
453,11/13/2019,8:30:20,2407,4,on,35.3088,-80.72507,Silver,Lot 6,,
454,11/13/2019,8:30:53,2402,4,off,35.30943,-80.74137,Silver,EPIC S,,
455,11/13/2019,8:30:55,2412,1,on,35.30506,-80.72825,Green,Cato Hall N,,
456,11/13/2019,8:31:07,2410,1,on,35.30991,-80.74187,Silver,EPIC N,,
457,11/13/2019,8:31:12,2406,4,on,35.3119,-80.73349,Green,Wallis Hall W/Light Rail,,
458,11/13/2019,8:31:24,2403,1,off,35.30349,-80.72958,Gold,Robinson Hall S,,
459,11/13/2019,8:31:26,2407,2,on,35.30723,-80.72527,Silver,Lot 5A,,
460,11/13/2019,8:31:48,2402,2,off,35.31097,-80.74153,Silver,Grigg Hall W,,
461,11/13/2019,8:32:04,2407,1,on,35.30635,-80.72678,Silver,East Deck 2,,
462,11/13/2019,8:32:32,2406,3,on,35.31022,-80.73609,Green,Belk Hall S,,
463,11/13/2019,8:32:50,2402,2,off,35.31284,-80.74098,Silver,Motor Sports,,
464,11/13/2019,8:32:53,2401,4,off,35.30699,-80.72952,Green,Fretwell S,,
465,11/13/2019,8:33:13,2412,5,off,35.30759,-80.72931,Green,Fretwell N,,
466,11/13/2019,8:33:25,2410,1,off,35.30802,-80.73478,Silver,Woodward Hall East,,
467,11/13/2019,8:33:30,2407,1,on,35.30762,-80.72935,Silver,Fretwell N,,
468,11/13/2019,8:33:48,2406,1,off,35.30799,-80.73474,Green,Woodward Hall East,,
469,11/13/2019,8:34:16,2409,7,on,35.31033,-80.72665,Silver,Martin Hall,,
470,11/13/2019,8:34:20,2408,1,off,35.30751,-80.72927,Gold,Fretwell N,,
471,11/13/2019,8:34:42,2407,9,off,35.30811,-80.73268,Silver,Student Union W,,
472,11/13/2019,8:34:43,2410,3,off,35.30805,-80.73277,Silver,Student Union E,,
473,11/13/2019,8:34:48,2407,3,on,35.30811,-80.73268,Silver,Student Union W,,
474,11/13/2019,8:34:50,2402,4,off,35.30947,-80.74407,Silver,CRI Deck,,
475,11/13/2019,8:34:55,2412,1,on,35.31071,-80.7293,Green,Student Health N,,
476,11/13/2019,8:35:00,2403,11,on,35.30138,-80.73579,Gold,Hunt Hall,,
477,11/13/2019,8:35:06,2402,1,off,35.30947,-80.74407,Silver,CRI Deck,,
478,11/13/2019,8:35:14,2406,2,off,35.30808,-80.73278,Green,Student Union E,,
479,11/13/2019,8:35:24,2409,4,on,35.30881,-80.72502,Silver,Lot 6,,
480,11/13/2019,8:35:28,2406,2,on,35.30808,-80.73278,Green,Student Union E,,
481,11/13/2019,8:35:41,2410,1,off,35.30804,-80.7304,Silver,Aux Services East,,
482,11/13/2019,8:35:45,2401,1,off,35.30351,-80.72956,Green,Robinson Hall S,,
483,11/13/2019,8:36:19,2401,2,on,35.30351,-80.72956,Green,Robinson Hall S,,
484,11/13/2019,8:36:28,2406,1,on,35.30807,-80.73045,Green,Aux Services East,,
485,11/13/2019,8:36:30,2406,1,off,35.30807,-80.73045,Green,Aux Services East,,
486,11/13/2019,8:36:30,2409,2,on,35.3072,-80.72526,Silver,Lot 5A,,
487,11/13/2019,8:36:47,2412,5,on,35.3136,-80.7319,Green,North Deck,,
488,11/13/2019,8:37:12,2409,1,on,35.30636,-80.72681,Silver,East Deck 2,,
489,11/13/2019,8:37:26,2406,1,on,35.30699,-80.72942,Green,Fretwell S,,
490,11/13/2019,8:37:32,2406,6,off,35.30699,-80.72942,Green,Fretwell S,,
491,11/13/2019,8:37:39,2410,4,on,35.31029,-80.72668,Silver,Martin Hall,,
492,11/13/2019,8:38:12,2407,3,off,35.3095,-80.74133,Silver,EPIC S,,
493,11/13/2019,8:38:13,2401,1,off,35.30444,-80.7328,Green,Reese East,,
494,11/13/2019,8:38:42,2409,2,off,35.30757,-80.7293,Silver,Fretwell N,,
495,11/13/2019,8:38:44,2409,1,on,35.30757,-80.7293,Silver,Fretwell N,,
496,11/13/2019,8:38:50,2406,1,off,35.30509,-80.72821,Green,Cato Hall S,,
497,11/13/2019,8:38:52,2406,3,on,35.30509,-80.72821,Green,Cato Hall S,,
498,11/13/2019,8:39:04,2407,2,off,35.31097,-80.74155,Silver,Grigg Hall W,,
499,11/13/2019,8:39:11,2410,5,on,35.30875,-80.72508,Silver,Lot 6,,
500,11/13/2019,8:39:18,2402,1,on,35.30975,-80.7444,Silver,CRI Deck,,
501,11/13/2019,8:39:24,2408,6,on,35.31173,-80.73314,Gold,Wallis Hall E/Light Rail,,
502,11/13/2019,8:39:46,2403,2,off,35.30356,-80.72957,Gold,Robinson Hall N,,
503,11/13/2019,8:39:48,2403,3,on,35.30357,-80.72957,Gold,Robinson Hall N,,
504,11/13/2019,8:39:56,2406,1,off,35.30351,-80.72949,Green,Robinson Hall S,,
505,11/13/2019,8:40:15,2410,1,on,35.30722,-80.72528,Silver,Lot 5A,,
506,11/13/2019,8:40:24,2409,9,off,35.30809,-80.73262,Silver,Student Union W,,
507,11/13/2019,8:40:26,2402,5,on,35.31165,-80.74248,Silver,PORTAL East,,
508,11/13/2019,8:40:26,2409,9,on,35.30809,-80.73262,Silver,Student Union W,,
509,11/13/2019,8:40:44,2403,2,off,35.30516,-80.72833,Gold,Cato Hall N,,
510,11/13/2019,8:40:58,2402,1,off,35.31236,-80.74176,Silver,Duke Centennial Hall East,,
511,11/13/2019,8:41:04,2402,6,on,35.31238,-80.74175,Silver,Duke Centennial Hall East,,
512,11/13/2019,8:41:27,2412,6,on,35.31196,-80.7334,Green,Wallis Hall W/Light Rail,,
513,11/13/2019,8:41:37,2401,1,off,35.30111,-80.73571,Green,South Village Deck,,
514,11/13/2019,8:41:42,2406,2,off,35.30446,-80.73258,Green,Reese East,,
515,11/13/2019,8:42:04,2408,5,off,35.30701,-80.72939,Gold,Fretwell S,,
516,11/13/2019,8:42:06,2407,2,off,35.30948,-80.74412,Silver,CRI Deck,,
517,11/13/2019,8:42:13,2410,1,on,35.30756,-80.72929,Silver,Fretwell N,,
518,11/13/2019,8:42:15,2410,4,off,35.30756,-80.72929,Silver,Fretwell N,,
519,11/13/2019,8:42:30,2406,1,off,35.3043,-80.73497,Green,Cone Deck W,,
520,11/13/2019,8:42:32,2406,1,on,35.3043,-80.73497,Green,Cone Deck W,,
521,11/13/2019,8:42:37,2402,17,on,35.31097,-80.74149,Silver,Grigg Hall E,,
522,11/13/2019,8:42:41,2407,7,on,35.3095,-80.74411,Silver,CRI Deck,,
523,11/13/2019,8:42:51,2403,2,off,35.30779,-80.7295,Gold,Fretwell N,,
524,11/13/2019,8:42:53,2401,31,on,35.3011,-80.73571,Green,South Village Deck,,
525,11/13/2019,8:42:55,2401,1,on,35.3011,-80.73571,Green,South Village Deck,,
526,11/13/2019,8:43:04,2408,1,on,35.30511,-80.7282,Gold,Cato Hall S,,
527,11/13/2019,8:43:06,2408,1,off,35.30511,-80.7282,Gold,Cato Hall S,,
528,11/13/2019,8:43:09,2402,3,on,35.30991,-80.74186,Silver,EPIC N,,
529,11/13/2019,8:43:39,2410,3,off,35.30823,-80.73265,Silver,Student Union W,,
530,11/13/2019,8:43:44,2409,9,off,35.3094,-80.74129,Silver,EPIC S,,
531,11/13/2019,8:43:45,2410,1,on,35.30823,-80.73265,Silver,Student Union W,,
532,11/13/2019,8:43:57,2412,6,on,35.31195,-80.7334,Green,Wallis Hall W/Light Rail,,
533,11/13/2019,8:44:04,2401,1,on,35.30209,-80.73271,Green,Levine Hall E,,
534,11/13/2019,8:44:04,2407,1,on,35.30949,-80.74409,Silver,CRI Deck,,
535,11/13/2019,8:44:11,2403,6,off,35.30828,-80.73269,Gold,Student Union W,,
536,11/13/2019,8:44:42,2409,2,off,35.31094,-80.74151,Silver,Grigg Hall W,,
537,11/13/2019,8:45:12,2408,2,on,35.30195,-80.73301,Gold,Levine Hall W,,
538,11/13/2019,8:45:13,2410,2,on,35.30824,-80.73266,Silver,Student Union W,,
539,11/13/2019,8:45:23,2406,5,off,35.30117,-80.73576,Green,South Village Deck,,
540,11/13/2019,8:45:30,2401,1,on,35.30338,-80.72942,Green,Robinson Hall N,,
541,11/13/2019,8:45:36,2401,4,off,35.30338,-80.72942,Green,Robinson Hall N,,
542,11/13/2019,8:45:41,2402,1,on,35.3081,-80.73464,Silver,Woodward Hall East,,
543,11/13/2019,8:45:41,2402,7,off,35.3081,-80.73464,Silver,Woodward Hall East,,
544,11/13/2019,8:45:57,2406,9,on,35.30118,-80.73577,Green,South Village Deck,,
545,11/13/2019,8:46:03,2412,7,on,35.31024,-80.73613,Green,Belk Hall S,,
546,11/13/2019,8:46:08,2408,1,off,35.30124,-80.73569,Gold,Hunt Hall,,
547,11/13/2019,8:46:48,2401,10,off,35.30505,-80.72823,Green,Cato Hall N,,
548,11/13/2019,8:46:54,2409,1,off,35.31109,-80.74306,Silver,Portal W,,
549,11/13/2019,8:47:01,2402,2,on,35.30806,-80.73273,Silver,Student Union E,,
550,11/13/2019,8:47:01,2402,10,off,35.30806,-80.73273,Silver,Student Union E,,
551,11/13/2019,8:47:14,2408,10,on,35.30115,-80.7357,Gold,Hunt Hall,,
552,11/13/2019,8:47:45,2402,5,on,35.30805,-80.73273,Silver,Student Union E,,
553,11/13/2019,8:48:07,2412,2,off,35.3081,-80.73472,Green,Woodward Hall East,,
554,11/13/2019,8:48:15,2406,2,on,35.30117,-80.73577,Green,South Village Deck,,
555,11/13/2019,8:48:27,2410,5,off,35.30943,-80.7413,Silver,EPIC S,,
556,11/13/2019,8:48:33,2402,1,on,35.30804,-80.73042,Silver,Aux Services East,,
557,11/13/2019,8:48:45,2403,2,off,35.30972,-80.73665,Gold,Union Deck/Belk N,,
558,11/13/2019,8:48:46,2407,3,on,35.3097,-80.74438,Silver,CRI Deck,,
559,11/13/2019,8:48:49,2402,24,off,35.30804,-80.73042,Silver,Aux Services East,,
560,11/13/2019,8:49:02,2401,14,off,35.30751,-80.72929,Green,Fretwell N,,
561,11/13/2019,8:49:11,2403,1,on,35.30975,-80.73665,Gold,Union Deck/Belk N,,
562,11/13/2019,8:49:12,2401,2,on,35.30751,-80.72929,Green,Fretwell N,,
563,11/13/2019,8:49:13,2410,2,off,35.311,-80.74149,Silver,Grigg Hall W,,
564,11/13/2019,8:49:17,2412,6,off,35.30814,-80.73273,Green,Student Union E,,
565,11/13/2019,8:49:25,2412,9,on,35.30815,-80.73273,Green,Student Union E,,
566,11/13/2019,8:49:37,2408,2,off,35.30424,-80.73499,Gold,Cone Deck East,,
567,11/13/2019,8:49:39,2402,1,off,35.30902,-80.72929,Silver,Hickory Hall North,,
568,11/13/2019,8:50:04,2409,1,off,35.30939,-80.744,Silver,CRI Deck,,
569,11/13/2019,8:50:13,2402,1,off,35.31068,-80.7293,Silver,Student Health N,,
570,11/13/2019,8:50:15,2402,2,on,35.31068,-80.7293,Silver,Student Health N,,
571,11/13/2019,8:50:31,2408,2,off,35.30433,-80.73282,Gold,Reese East,,
572,11/13/2019,8:50:41,2406,2,off,35.30336,-80.72948,Green,Robinson Hall N,,
573,11/13/2019,8:50:43,2406,1,on,35.30336,-80.72948,Green,Robinson Hall N,,
574,11/13/2019,8:50:51,2412,4,off,35.30812,-80.7304,Green,Aux Services East,,
575,11/13/2019,8:51:04,2401,2,off,35.31067,-80.72929,Green,Student Health N,,
576,11/13/2019,8:51:14,2407,10,on,35.31233,-80.74174,Silver,Duke Centennial Hall East,,
577,11/13/2019,8:51:45,2402,27,on,35.31032,-80.72673,Silver,Martin Hall,,
578,11/13/2019,8:52:05,2406,5,off,35.30508,-80.72817,Green,Cato Hall N,,
579,11/13/2019,8:52:11,2412,3,on,35.307,-80.72953,Green,Fretwell S,,
580,11/13/2019,8:52:23,2412,13,off,35.30696,-80.72949,Green,Fretwell S,,
581,11/13/2019,8:52:47,2408,1,on,35.30335,-80.72945,Gold,Robinson Hall N,,
582,11/13/2019,8:52:51,2403,14,on,35.31163,-80.73301,Gold,Wallis Hall E/Light Rail,,
583,11/13/2019,8:52:56,2401,1,off,35.31355,-80.73189,Green,North Deck,,
584,11/13/2019,8:53:03,2402,18,on,35.30881,-80.72512,Silver,Lot 6,,
585,11/13/2019,8:53:04,2407,7,on,35.30991,-80.74181,Silver,EPIC N,,
586,11/13/2019,8:53:06,2401,6,on,35.31355,-80.73189,Green,North Deck,,
587,11/13/2019,8:53:42,2409,1,on,35.31237,-80.74171,Silver,Duke Centennial Hall East,,
588,11/13/2019,8:53:49,2408,1,off,35.30515,-80.72814,Gold,Cato Hall N,,
589,11/13/2019,8:53:59,2408,3,on,35.30517,-80.72815,Gold,Cato Hall N,,
590,11/13/2019,8:54:07,2406,4,off,35.30759,-80.72915,Green,Fretwell N,,
591,11/13/2019,8:54:10,2407,2,on,35.3074,-80.73985,Silver,Athletics Complex E,,
592,11/13/2019,8:54:25,2403,1,on,35.31155,-80.73045,Gold,Student Health E,,
593,11/13/2019,8:54:31,2406,3,on,35.30759,-80.72914,Green,Fretwell N,,
594,11/13/2019,8:54:39,2412,2,on,35.30515,-80.72818,Green,Cato Hall S,,
595,11/13/2019,8:54:41,2412,5,off,35.30515,-80.72818,Green,Cato Hall S,,
596,11/13/2019,8:55:03,2402,1,on,35.30621,-80.72675,Silver,East Deck 2,,
597,11/13/2019,8:55:21,2410,4,on,35.30951,-80.74404,Silver,CRI Deck,,
598,11/13/2019,8:55:29,2407,2,on,35.30799,-80.73469,Silver,Woodward Hall East,,
599,11/13/2019,8:55:31,2408,1,off,35.30738,-80.72934,Gold,Fretwell N,,
